"TRACT","DATE","START","END","AVAIL"
25,"2019-06-28","06:00:00","12:25:13",23113
25,"2019-06-28","16:53:50","22:00:00",18370
25,"2019-06-29","19:23:58","22:00:00",9362
25,"2019-06-30","06:00:00","22:00:00",57600
25,"2019-07-01","06:00:00","22:00:00",57600
25,"2019-07-02",NA,NA,0
25,"2019-07-03",NA,NA,0
25,"2019-07-04",NA,NA,0
25,"2019-07-27","06:00:00","11:32:43",19963
25,"2019-07-27","18:23:09","21:02:46",9577
25,"2019-07-27","21:13:09","21:47:54",2085
25,"2019-07-27","21:50:34","22:00:00",566
25,"2019-07-28","16:19:30","17:40:50",4880
25,"2019-07-28","18:13:33","22:00:00",13587
25,"2019-07-29","12:07:47","13:15:53",4086
25,"2019-07-29","14:04:17","22:00:00",28543
25,"2019-07-30","06:00:00","22:00:00",57600
25,"2019-07-31","06:00:00","22:00:00",57600
25,"2019-08-01","06:00:00","22:00:00",57600
25,"2019-08-02","06:00:00","11:05:48",18348
25,"2019-08-03",NA,NA,0
25,"2019-08-04",NA,NA,0
25,"2019-08-05",NA,NA,0
25,"2019-08-27","09:53:28","11:18:17",5089
25,"2019-08-27","18:26:18","22:00:00",12822
25,"2019-08-28","06:00:00","10:59:59",17999
25,"2019-08-28","19:34:33","22:00:00",8727
25,"2019-08-29","06:00:00","22:00:00",57600
25,"2019-08-30","06:00:00","22:00:00",57600
25,"2019-08-31","06:00:00","22:00:00",57600
25,"2019-09-01","06:00:00","22:00:00",57600
25,"2019-09-02","06:00:00","22:00:00",57600
25,"2019-09-03","06:00:00","22:00:00",57600
25,"2019-09-04","06:00:00","22:00:00",57600
25,"2019-09-05","06:00:00","22:00:00",57600
25,"2019-09-06","06:00:00","22:00:00",57600
25,"2019-09-07","06:00:00","22:00:00",57600
25,"2019-09-08","06:00:00","22:00:00",57600
25,"2019-09-27",NA,NA,0
25,"2019-09-28",NA,NA,0
25,"2019-09-29",NA,NA,0
25,"2019-09-30",NA,NA,0
25,"2019-10-01",NA,NA,0
25,"2019-10-02",NA,NA,0
25,"2019-10-03",NA,NA,0
25,"2019-10-04",NA,NA,0
25,"2019-10-05",NA,NA,0
25,"2019-10-28",NA,NA,0
25,"2019-10-29","14:56:58","15:01:14",256
25,"2019-10-29","15:46:14","17:45:32",7158
25,"2019-10-29","21:15:35","22:00:00",2665
25,"2019-10-30","17:40:40","19:00:57",4817
25,"2019-10-31","19:56:08","22:00:00",7432
25,"2019-11-01","06:00:00","22:00:00",57600
25,"2019-11-02","06:00:00","22:00:00",57600
25,"2019-11-03","06:00:00","22:00:00",57600
25,"2019-11-04","06:00:00","22:00:00",57600
25,"2019-11-05","06:00:00","16:20:26",37226
26,"2019-01-01",NA,NA,0
26,"2019-01-27","13:58:21","17:29:21",12660
26,"2019-01-28","11:36:34","16:51:48",18914
26,"2019-01-29",NA,NA,0
26,"2019-01-30",NA,NA,0
26,"2019-01-31",NA,NA,0
26,"2019-02-01",NA,NA,0
26,"2019-02-02",NA,NA,0
26,"2019-02-03",NA,NA,0
26,"2019-02-26",NA,NA,0
26,"2019-02-27",NA,NA,0
26,"2019-02-28",NA,NA,0
26,"2019-03-01",NA,NA,0
26,"2019-03-02",NA,NA,0
26,"2019-03-03",NA,NA,0
26,"2019-03-27",NA,NA,0
26,"2019-03-28",NA,NA,0
26,"2019-03-29",NA,NA,0
26,"2019-03-30","17:51:15","18:02:02",647
26,"2019-03-30","18:09:30","20:33:19",8629
26,"2019-03-31",NA,NA,0
26,"2019-04-01",NA,NA,0
26,"2019-04-02",NA,NA,0
26,"2019-04-26","19:11:14","22:00:00",10126
26,"2019-04-27","06:00:00","19:47:14",49634
26,"2019-04-28","08:22:04","22:00:00",49076
26,"2019-04-29","06:00:00","16:19:52",37192
26,"2019-04-29","16:42:18","19:53:57",11499
26,"2019-04-30","11:51:14","19:32:23",27669
26,"2019-04-30","21:49:12","22:00:00",648
26,"2019-05-01","06:00:00","14:27:05",30425
26,"2019-05-02",NA,NA,0
26,"2019-05-03",NA,NA,0
26,"2019-05-04",NA,NA,0
26,"2019-05-05",NA,NA,0
26,"2019-05-27","19:00:18","19:04:22",244
26,"2019-05-28","15:17:50","21:13:30",21340
26,"2019-05-29","18:42:56","19:09:29",1593
26,"2019-05-29","20:01:29","22:00:00",7111
26,"2019-05-30","20:26:03","21:54:00",5277
26,"2019-05-31","06:00:00","22:00:00",57600
26,"2019-06-01",NA,NA,0
26,"2019-06-02",NA,NA,0
26,"2019-06-03",NA,NA,0
26,"2019-06-04",NA,NA,0
26,"2019-06-05",NA,NA,0
26,"2019-06-06",NA,NA,0
26,"2019-06-07",NA,NA,0
26,"2019-06-08",NA,NA,0
26,"2019-06-26","19:11:36","20:35:14",5018
26,"2019-06-26","21:12:12","22:00:00",2868
26,"2019-06-27","06:00:00","22:00:00",57600
26,"2019-06-28","06:00:00","22:00:00",57600
26,"2019-06-29","06:00:00","19:18:41",47921
26,"2019-06-29","19:24:48","19:36:25",697
26,"2019-06-30",NA,NA,0
26,"2019-07-01","06:00:00","22:00:00",57600
26,"2019-07-02","06:00:00","15:21:50",33710
26,"2019-07-03",NA,NA,0
26,"2019-07-04",NA,NA,0
26,"2019-07-27","08:33:41","12:14:10",13229
26,"2019-07-27","20:55:49","22:00:00",3851
26,"2019-07-28","10:46:57","22:00:00",40383
26,"2019-07-29","06:00:00","22:00:00",57600
26,"2019-07-30","20:44:52","22:00:00",4508
26,"2019-07-31","19:17:39","22:00:00",9741
26,"2019-08-01","06:00:00","22:00:00",57600
26,"2019-08-02",NA,NA,0
26,"2019-08-03",NA,NA,0
26,"2019-08-04",NA,NA,0
26,"2019-08-05",NA,NA,0
26,"2019-08-27","17:26:05","17:36:04",599
26,"2019-08-27","20:05:12","22:00:00",6888
26,"2019-08-28","10:28:19","22:00:00",41501
26,"2019-08-29","20:36:42","22:00:00",4998
26,"2019-08-30","15:32:47","22:00:00",23233
26,"2019-08-31","17:58:15","22:00:00",14505
26,"2019-09-01","06:00:00","21:13:30",54810
26,"2019-09-02",NA,NA,0
26,"2019-09-03",NA,NA,0
26,"2019-09-04",NA,NA,0
26,"2019-09-05",NA,NA,0
26,"2019-09-06",NA,NA,0
26,"2019-09-07",NA,NA,0
26,"2019-09-08",NA,NA,0
26,"2019-09-27",NA,NA,0
26,"2019-09-28",NA,NA,0
26,"2019-09-29",NA,NA,0
26,"2019-09-30",NA,NA,0
26,"2019-10-01",NA,NA,0
26,"2019-10-02",NA,NA,0
26,"2019-10-03",NA,NA,0
26,"2019-10-04",NA,NA,0
26,"2019-10-05",NA,NA,0
26,"2019-10-28","11:24:09","12:56:56",5567
26,"2019-10-28","20:24:35","20:34:35",600
26,"2019-10-29","12:24:01","22:00:00",34559
26,"2019-10-30","17:20:50","22:00:00",16750
26,"2019-10-31","17:33:46","19:30:01",6975
26,"2019-10-31","20:08:01","22:00:00",6719
26,"2019-11-01","06:00:00","12:21:16",22876
26,"2019-11-02",NA,NA,0
26,"2019-11-03",NA,NA,0
26,"2019-11-04",NA,NA,0
26,"2019-11-05",NA,NA,0
27,"2019-01-01",NA,NA,0
27,"2019-01-27","13:40:23","17:29:24",13741
27,"2019-01-28",NA,NA,0
27,"2019-01-29",NA,NA,0
27,"2019-01-30",NA,NA,0
27,"2019-01-31",NA,NA,0
27,"2019-02-01",NA,NA,0
27,"2019-02-02",NA,NA,0
27,"2019-02-03",NA,NA,0
27,"2019-02-26",NA,NA,0
27,"2019-02-27",NA,NA,0
27,"2019-02-28",NA,NA,0
27,"2019-03-01",NA,NA,0
27,"2019-03-02",NA,NA,0
27,"2019-03-03",NA,NA,0
27,"2019-03-27",NA,NA,0
27,"2019-03-28",NA,NA,0
27,"2019-03-29",NA,NA,0
27,"2019-03-30","19:40:52","20:01:49",1257
27,"2019-03-30","20:19:05","20:40:52",1307
27,"2019-03-31","06:00:00","21:56:31",57391
27,"2019-04-01",NA,NA,0
27,"2019-04-02",NA,NA,0
27,"2019-04-26","18:59:00","19:11:35",755
27,"2019-04-27","20:06:28","22:00:00",6812
27,"2019-04-28","20:17:30","22:00:00",6150
27,"2019-04-29","17:38:58","18:40:51",3713
27,"2019-04-29","18:45:27","19:23:09",2262
27,"2019-04-29","19:31:10","19:37:07",357
27,"2019-04-29","19:55:31","22:00:00",7469
27,"2019-04-30","17:45:51","18:26:15",2424
27,"2019-04-30","21:24:26","21:35:55",689
27,"2019-05-01",NA,NA,0
27,"2019-05-02",NA,NA,0
27,"2019-05-03",NA,NA,0
27,"2019-05-04",NA,NA,0
27,"2019-05-05",NA,NA,0
27,"2019-05-27",NA,NA,0
27,"2019-05-28","11:20:57","16:43:18",19341
27,"2019-05-28","18:03:21","21:20:01",11800
27,"2019-05-29",NA,NA,0
27,"2019-05-30",NA,NA,0
27,"2019-05-31","21:04:58","22:00:00",3302
27,"2019-06-01",NA,NA,0
27,"2019-06-02",NA,NA,0
27,"2019-06-03",NA,NA,0
27,"2019-06-04",NA,NA,0
27,"2019-06-05",NA,NA,0
27,"2019-06-06",NA,NA,0
27,"2019-06-07",NA,NA,0
27,"2019-06-08",NA,NA,0
27,"2019-06-26","16:18:52","16:20:15",83
27,"2019-06-26","16:33:52","16:35:46",114
27,"2019-06-26","16:45:32","22:00:00",18868
27,"2019-06-27","18:34:13","20:49:46",8133
27,"2019-06-27","21:56:50","22:00:00",190
27,"2019-06-28","19:36:04","22:00:00",8636
27,"2019-06-29","06:00:00","22:00:00",57600
27,"2019-06-30",NA,NA,0
27,"2019-07-01","06:00:00","22:00:00",57600
27,"2019-07-02","06:00:00","16:38:43",38323
27,"2019-07-03",NA,NA,0
27,"2019-07-04",NA,NA,0
27,"2019-07-27","08:52:30","22:00:00",47250
27,"2019-07-28","10:46:43","22:00:00",40397
27,"2019-07-29","12:26:52","22:00:00",34388
27,"2019-07-30","06:00:00","10:02:40",14560
27,"2019-07-30","20:12:12","22:00:00",6468
27,"2019-07-31","20:18:39","22:00:00",6081
27,"2019-08-01",NA,NA,0
27,"2019-08-02",NA,NA,0
27,"2019-08-03",NA,NA,0
27,"2019-08-04",NA,NA,0
27,"2019-08-05",NA,NA,0
27,"2019-08-27","21:05:44","22:00:00",3256
27,"2019-08-28","06:00:00","10:05:05",14705
27,"2019-08-28","10:19:55","14:12:14",13939
27,"2019-08-28","19:14:33","19:38:16",1423
27,"2019-08-29","17:21:02","22:00:00",16738
27,"2019-08-30","17:19:13","19:56:30",9437
27,"2019-08-30","20:04:39","20:12:31",472
27,"2019-08-30","20:22:17","22:00:00",5863
27,"2019-08-31","06:00:00","15:23:38",33818
27,"2019-08-31","16:09:36","16:36:33",1617
27,"2019-08-31","16:55:19","17:13:25",1086
27,"2019-08-31","18:00:29","20:13:25",7976
27,"2019-08-31","20:43:30","22:00:00",4590
27,"2019-09-01",NA,NA,0
27,"2019-09-02",NA,NA,0
27,"2019-09-03",NA,NA,0
27,"2019-09-04",NA,NA,0
27,"2019-09-05",NA,NA,0
27,"2019-09-06",NA,NA,0
27,"2019-09-07",NA,NA,0
27,"2019-09-08",NA,NA,0
27,"2019-09-27",NA,NA,0
27,"2019-09-28",NA,NA,0
27,"2019-09-29",NA,NA,0
27,"2019-09-30",NA,NA,0
27,"2019-10-01",NA,NA,0
27,"2019-10-02",NA,NA,0
27,"2019-10-03",NA,NA,0
27,"2019-10-04",NA,NA,0
27,"2019-10-05",NA,NA,0
27,"2019-10-28","16:44:42","18:27:07",6145
27,"2019-10-28","19:32:38","21:37:15",7477
27,"2019-10-29","18:18:09","21:38:45",12036
27,"2019-10-30",NA,NA,0
27,"2019-10-31","11:43:11","16:21:50",16719
27,"2019-10-31","19:55:15","20:16:44",1289
27,"2019-11-01",NA,NA,0
27,"2019-11-02",NA,NA,0
27,"2019-11-03",NA,NA,0
27,"2019-11-04",NA,NA,0
27,"2019-11-05",NA,NA,0
28,"2019-01-01",NA,NA,0
28,"2019-01-27",NA,NA,0
28,"2019-01-28",NA,NA,0
28,"2019-01-29",NA,NA,0
28,"2019-01-30",NA,NA,0
28,"2019-01-31",NA,NA,0
28,"2019-02-01",NA,NA,0
28,"2019-02-02",NA,NA,0
28,"2019-02-03",NA,NA,0
28,"2019-02-26",NA,NA,0
28,"2019-02-27",NA,NA,0
28,"2019-02-28",NA,NA,0
28,"2019-03-01",NA,NA,0
28,"2019-03-02",NA,NA,0
28,"2019-03-03",NA,NA,0
28,"2019-03-27",NA,NA,0
28,"2019-03-28",NA,NA,0
28,"2019-03-29",NA,NA,0
28,"2019-03-30",NA,NA,0
28,"2019-03-31",NA,NA,0
28,"2019-04-01",NA,NA,0
28,"2019-04-02",NA,NA,0
28,"2019-04-26",NA,NA,0
28,"2019-04-27",NA,NA,0
28,"2019-04-28",NA,NA,0
28,"2019-04-29","18:48:07","18:58:25",618
28,"2019-04-29","21:06:08","21:23:18",1030
28,"2019-04-29","21:28:28","22:00:00",1892
28,"2019-04-30",NA,NA,0
28,"2019-05-01",NA,NA,0
28,"2019-05-02",NA,NA,0
28,"2019-05-03",NA,NA,0
28,"2019-05-04",NA,NA,0
28,"2019-05-05",NA,NA,0
28,"2019-05-27",NA,NA,0
28,"2019-05-28","06:00:00","22:00:00",57600
28,"2019-05-29","06:00:00","19:13:24",47604
28,"2019-05-30","19:29:46","22:00:00",9014
28,"2019-05-31",NA,NA,0
28,"2019-06-01",NA,NA,0
28,"2019-06-02",NA,NA,0
28,"2019-06-03",NA,NA,0
28,"2019-06-04",NA,NA,0
28,"2019-06-05",NA,NA,0
28,"2019-06-06",NA,NA,0
28,"2019-06-07",NA,NA,0
28,"2019-06-08",NA,NA,0
28,"2019-06-26","19:01:14","21:59:16",10682
28,"2019-06-27","19:28:24","22:00:00",9096
28,"2019-06-28","17:38:22","22:00:00",15698
28,"2019-06-29","19:15:57","22:00:00",9843
28,"2019-06-30","14:05:07","22:00:00",28493
28,"2019-07-01",NA,NA,0
28,"2019-07-02",NA,NA,0
28,"2019-07-03",NA,NA,0
28,"2019-07-04",NA,NA,0
28,"2019-07-27","14:24:23","22:00:00",27337
28,"2019-07-28","06:00:00","09:50:55",13855
28,"2019-07-28","15:14:37","22:00:00",24323
28,"2019-07-29","21:43:36","22:00:00",984
28,"2019-07-30","06:00:00","10:16:49",15409
28,"2019-07-30","19:18:11","22:00:00",9709
28,"2019-07-31","19:13:10","22:00:00",10010
28,"2019-08-01","06:00:00","22:00:00",57600
28,"2019-08-02",NA,NA,0
28,"2019-08-03",NA,NA,0
28,"2019-08-04",NA,NA,0
28,"2019-08-05",NA,NA,0
28,"2019-08-27","19:08:33","22:00:00",10287
28,"2019-08-28","06:00:00","22:00:00",57600
28,"2019-08-29","06:00:00","22:00:00",57600
28,"2019-08-30","06:00:00","22:00:00",57600
28,"2019-08-31","21:12:33","22:00:00",2847
28,"2019-09-01","06:00:00","22:00:00",57600
28,"2019-09-02","06:00:00","22:00:00",57600
28,"2019-09-03","06:00:00","10:59:45",17985
28,"2019-09-04",NA,NA,0
28,"2019-09-05",NA,NA,0
28,"2019-09-06",NA,NA,0
28,"2019-09-07",NA,NA,0
28,"2019-09-08",NA,NA,0
28,"2019-09-27",NA,NA,0
28,"2019-09-28",NA,NA,0
28,"2019-09-29",NA,NA,0
28,"2019-09-30",NA,NA,0
28,"2019-10-01",NA,NA,0
28,"2019-10-02",NA,NA,0
28,"2019-10-03",NA,NA,0
28,"2019-10-04",NA,NA,0
28,"2019-10-05",NA,NA,0
28,"2019-10-28",NA,NA,0
28,"2019-10-29","21:44:34","22:00:00",926
28,"2019-10-30",NA,NA,0
28,"2019-10-31",NA,NA,0
28,"2019-11-01",NA,NA,0
28,"2019-11-02",NA,NA,0
28,"2019-11-03",NA,NA,0
28,"2019-11-04",NA,NA,0
28,"2019-11-05",NA,NA,0
29,"2019-01-01",NA,NA,0
29,"2019-01-27",NA,NA,0
29,"2019-01-28",NA,NA,0
29,"2019-01-29",NA,NA,0
29,"2019-01-30",NA,NA,0
29,"2019-01-31",NA,NA,0
29,"2019-02-01",NA,NA,0
29,"2019-02-02",NA,NA,0
29,"2019-02-03",NA,NA,0
29,"2019-02-26",NA,NA,0
29,"2019-02-27",NA,NA,0
29,"2019-02-28",NA,NA,0
29,"2019-03-01",NA,NA,0
29,"2019-03-02",NA,NA,0
29,"2019-03-03",NA,NA,0
29,"2019-03-27",NA,NA,0
29,"2019-03-28",NA,NA,0
29,"2019-03-29",NA,NA,0
29,"2019-03-30","17:31:36","18:06:51",2115
29,"2019-03-31","14:18:58","14:22:05",187
29,"2019-04-01",NA,NA,0
29,"2019-04-02",NA,NA,0
29,"2019-04-26","12:39:28","22:00:00",33632
29,"2019-04-27","06:00:00","20:04:47",50687
29,"2019-04-27","20:09:37","20:33:28",1431
29,"2019-04-28",NA,NA,0
29,"2019-04-29","19:15:41","22:00:00",9859
29,"2019-04-30","18:46:26","22:00:00",11614
29,"2019-05-01",NA,NA,0
29,"2019-05-02",NA,NA,0
29,"2019-05-03",NA,NA,0
29,"2019-05-04",NA,NA,0
29,"2019-05-05",NA,NA,0
29,"2019-05-27","06:00:00","16:30:27",37827
29,"2019-05-28","13:39:37","13:56:32",1015
29,"2019-05-28","13:56:32","14:28:10",1898
29,"2019-05-29","18:17:24","22:00:00",13356
29,"2019-05-30","06:00:00","22:00:00",57600
29,"2019-05-31","20:50:52","20:56:12",320
29,"2019-06-01",NA,NA,0
29,"2019-06-02",NA,NA,0
29,"2019-06-03",NA,NA,0
29,"2019-06-04",NA,NA,0
29,"2019-06-05",NA,NA,0
29,"2019-06-06",NA,NA,0
29,"2019-06-07",NA,NA,0
29,"2019-06-08",NA,NA,0
29,"2019-06-26","18:14:29","22:00:00",13531
29,"2019-06-27","06:00:00","22:00:00",57600
29,"2019-06-28","06:00:00","22:00:00",57600
29,"2019-06-29","06:00:00","22:00:00",57600
29,"2019-06-30","14:23:55","22:00:00",27365
29,"2019-07-01","06:00:00","20:15:01",51301
29,"2019-07-02",NA,NA,0
29,"2019-07-03",NA,NA,0
29,"2019-07-04",NA,NA,0
29,"2019-07-27","17:49:06","17:58:41",575
29,"2019-07-28","16:36:55","16:59:05",1330
29,"2019-07-28","18:55:38","22:00:00",11062
29,"2019-07-29","20:28:35","22:00:00",5485
29,"2019-07-30","14:36:57","14:44:47",470
29,"2019-07-31","19:45:28","22:00:00",8072
29,"2019-08-01",NA,NA,0
29,"2019-08-02",NA,NA,0
29,"2019-08-03",NA,NA,0
29,"2019-08-04",NA,NA,0
29,"2019-08-05",NA,NA,0
29,"2019-08-27","19:38:27","22:00:00",8493
29,"2019-08-28","16:40:46","16:47:32",406
29,"2019-08-28","16:47:32","22:00:00",18748
29,"2019-08-29","18:50:40","22:00:00",11360
29,"2019-08-30","06:00:00","08:44:51",9891
29,"2019-08-30","09:20:57","22:00:00",45543
29,"2019-08-31","06:00:00","22:00:00",57600
29,"2019-09-01","06:00:00","22:00:00",57600
29,"2019-09-02","06:00:00","22:00:00",57600
29,"2019-09-03","06:00:00","22:00:00",57600
29,"2019-09-04","06:00:00","22:00:00",57600
29,"2019-09-05","06:00:00","22:00:00",57600
29,"2019-09-06","06:00:00","22:00:00",57600
29,"2019-09-07","06:00:00","22:00:00",57600
29,"2019-09-08","06:00:00","13:47:29",28049
29,"2019-09-27","14:58:28","22:00:00",25292
29,"2019-09-28",NA,NA,0
29,"2019-09-29",NA,NA,0
29,"2019-09-30","18:12:27","22:00:00",13653
29,"2019-10-01","06:00:00","22:00:00",57600
29,"2019-10-02","06:00:00","22:00:00",57600
29,"2019-10-03","06:00:00","22:00:00",57600
29,"2019-10-04","06:00:00","22:00:00",57600
29,"2019-10-05","06:00:00","18:12:27",43947
29,"2019-10-28",NA,NA,0
29,"2019-10-29","18:20:36","21:50:34",12598
29,"2019-10-30","20:40:25","20:51:36",671
29,"2019-10-31","19:57:52","21:12:18",4466
29,"2019-11-01",NA,NA,0
29,"2019-11-02",NA,NA,0
29,"2019-11-03",NA,NA,0
29,"2019-11-04",NA,NA,0
29,"2019-11-05",NA,NA,0
31,"2019-01-01","06:00:00","19:23:12",48192
31,"2019-01-27","09:51:39","16:07:06",22527
31,"2019-01-27","19:45:08","21:17:37",5549
31,"2019-01-28","19:43:54","22:00:00",8166
31,"2019-01-29","15:11:54","20:11:51",17997
31,"2019-01-29","21:58:44","22:00:00",76
31,"2019-01-30","06:00:00","11:51:45",21105
31,"2019-01-30","12:13:29","15:40:53",12444
31,"2019-01-31",NA,NA,0
31,"2019-02-01",NA,NA,0
31,"2019-02-02",NA,NA,0
31,"2019-02-03",NA,NA,0
31,"2019-02-26",NA,NA,0
31,"2019-02-27",NA,NA,0
31,"2019-02-28",NA,NA,0
31,"2019-03-01",NA,NA,0
31,"2019-03-02",NA,NA,0
31,"2019-03-03",NA,NA,0
31,"2019-03-27",NA,NA,0
31,"2019-03-28",NA,NA,0
31,"2019-03-29",NA,NA,0
31,"2019-03-30","18:59:48","22:00:00",10812
31,"2019-03-31","16:50:53","22:00:00",18547
31,"2019-04-01","06:00:00","11:16:51",19011
31,"2019-04-02",NA,NA,0
31,"2019-04-26","19:43:44","22:00:00",8176
31,"2019-04-27","20:17:37","20:34:11",994
31,"2019-04-27","20:49:47","22:00:00",4213
31,"2019-04-28","16:34:01","22:00:00",19559
31,"2019-04-29","18:01:36","19:25:23",5027
31,"2019-04-29","20:00:45","22:00:00",7155
31,"2019-04-30","14:33:10","15:43:28",4218
31,"2019-04-30","21:38:56","22:00:00",1264
31,"2019-05-01","06:00:00","13:04:26",25466
31,"2019-05-02",NA,NA,0
31,"2019-05-03",NA,NA,0
31,"2019-05-04",NA,NA,0
31,"2019-05-05",NA,NA,0
31,"2019-05-27","16:13:19","16:50:32",2233
31,"2019-05-27","20:22:21","21:22:56",3635
31,"2019-05-27","21:25:26","22:00:00",2074
31,"2019-05-28","19:52:30","22:00:00",7650
31,"2019-05-29","06:00:00","22:00:00",57600
31,"2019-05-30","20:34:00","22:00:00",5160
31,"2019-05-31","06:00:00","12:38:31",23911
31,"2019-05-31","21:13:38","21:28:05",867
31,"2019-05-31","21:28:05","22:00:00",1915
31,"2019-06-01","06:00:00","22:00:00",57600
31,"2019-06-02","06:00:00","11:57:51",21471
31,"2019-06-03",NA,NA,0
31,"2019-06-04",NA,NA,0
31,"2019-06-05",NA,NA,0
31,"2019-06-06",NA,NA,0
31,"2019-06-07",NA,NA,0
31,"2019-06-08",NA,NA,0
31,"2019-06-26","21:09:53","22:00:00",3007
31,"2019-06-27","12:27:09","15:21:10",10441
31,"2019-06-27","18:05:15","22:00:00",14085
31,"2019-06-28","20:30:54","21:11:04",2410
31,"2019-06-28","21:34:20","22:00:00",1540
31,"2019-06-29","06:00:00","13:42:14",27734
31,"2019-06-29","16:21:41","16:29:41",480
31,"2019-06-29","16:31:13","22:00:00",19727
31,"2019-06-30","16:33:02","22:00:00",19618
31,"2019-07-01","06:00:00","13:45:14",27914
31,"2019-07-02",NA,NA,0
31,"2019-07-03",NA,NA,0
31,"2019-07-04",NA,NA,0
31,"2019-07-27","06:00:00","22:00:00",57600
31,"2019-07-28","06:00:00","19:12:57",47577
31,"2019-07-28","19:32:10","22:00:00",8870
31,"2019-07-29","10:42:48","19:18:31",30943
31,"2019-07-29","20:45:26","22:00:00",4474
31,"2019-07-30","15:56:17","16:44:36",2899
31,"2019-07-30","20:41:27","22:00:00",4713
31,"2019-07-31","06:00:00","22:00:00",57600
31,"2019-08-01","06:00:00","22:00:00",57600
31,"2019-08-02","06:00:00","11:20:23",19223
31,"2019-08-03",NA,NA,0
31,"2019-08-04",NA,NA,0
31,"2019-08-05",NA,NA,0
31,"2019-08-27","12:16:17","13:49:26",5589
31,"2019-08-27","15:19:04","15:22:26",202
31,"2019-08-27","15:23:10","22:00:00",23810
31,"2019-08-28","16:39:25","22:00:00",19235
31,"2019-08-29","06:00:00","22:00:00",57600
31,"2019-08-30","06:00:00","14:00:49",28849
31,"2019-08-30","20:40:33","22:00:00",4767
31,"2019-08-31","06:00:00","22:00:00",57600
31,"2019-09-01","06:00:00","22:00:00",57600
31,"2019-09-02","06:00:00","09:35:48",12948
31,"2019-09-03",NA,NA,0
31,"2019-09-04",NA,NA,0
31,"2019-09-05",NA,NA,0
31,"2019-09-06",NA,NA,0
31,"2019-09-07",NA,NA,0
31,"2019-09-08",NA,NA,0
31,"2019-09-27",NA,NA,0
31,"2019-09-28",NA,NA,0
31,"2019-09-29",NA,NA,0
31,"2019-09-30",NA,NA,0
31,"2019-10-01",NA,NA,0
31,"2019-10-02",NA,NA,0
31,"2019-10-03",NA,NA,0
31,"2019-10-04",NA,NA,0
31,"2019-10-05",NA,NA,0
31,"2019-10-28","20:51:15","20:58:24",429
31,"2019-10-29","06:00:00","11:01:30",18090
31,"2019-10-29","20:44:40","22:00:00",4520
31,"2019-10-30","17:29:17","22:00:00",16243
31,"2019-10-31","21:12:33","22:00:00",2847
31,"2019-11-01","06:00:00","20:18:31",51511
31,"2019-11-02",NA,NA,0
31,"2019-11-03",NA,NA,0
31,"2019-11-04",NA,NA,0
31,"2019-11-05",NA,NA,0
32,"2019-01-01",NA,NA,0
32,"2019-01-27","12:34:26","19:58:24",26638
32,"2019-01-28","21:00:35","21:48:20",2865
32,"2019-01-29",NA,NA,0
32,"2019-01-30",NA,NA,0
32,"2019-01-31",NA,NA,0
32,"2019-02-01",NA,NA,0
32,"2019-02-02",NA,NA,0
32,"2019-02-03",NA,NA,0
32,"2019-02-26",NA,NA,0
32,"2019-02-27",NA,NA,0
32,"2019-02-28",NA,NA,0
32,"2019-03-01",NA,NA,0
32,"2019-03-02",NA,NA,0
32,"2019-03-03",NA,NA,0
32,"2019-03-27",NA,NA,0
32,"2019-03-28",NA,NA,0
32,"2019-03-29",NA,NA,0
32,"2019-03-30",NA,NA,0
32,"2019-03-31","15:19:49","21:02:37",20568
32,"2019-04-01",NA,NA,0
32,"2019-04-02",NA,NA,0
32,"2019-04-26","19:35:36","22:00:00",8664
32,"2019-04-27","06:00:00","22:00:00",57600
32,"2019-04-28","12:57:47","22:00:00",32533
32,"2019-04-29","06:00:00","22:00:00",57600
32,"2019-04-30",NA,NA,0
32,"2019-05-01",NA,NA,0
32,"2019-05-02",NA,NA,0
32,"2019-05-03",NA,NA,0
32,"2019-05-04",NA,NA,0
32,"2019-05-05",NA,NA,0
32,"2019-05-27","17:30:23","17:50:12",1189
32,"2019-05-28","17:58:46","22:00:00",14474
32,"2019-05-29","18:24:04","20:45:50",8506
32,"2019-05-30","17:08:54","21:21:29",15155
32,"2019-05-31","17:31:53","18:03:42",1909
32,"2019-06-01",NA,NA,0
32,"2019-06-02",NA,NA,0
32,"2019-06-03",NA,NA,0
32,"2019-06-04",NA,NA,0
32,"2019-06-05",NA,NA,0
32,"2019-06-06",NA,NA,0
32,"2019-06-07",NA,NA,0
32,"2019-06-08",NA,NA,0
32,"2019-06-26","17:01:44","17:57:41",3357
32,"2019-06-27","16:20:29","16:40:23",1194
32,"2019-06-28","16:40:42","22:00:00",19158
32,"2019-06-29","14:27:14","22:00:00",27166
32,"2019-06-30","06:00:00","14:12:55",29575
32,"2019-06-30","20:33:47","22:00:00",5173
32,"2019-07-01",NA,NA,0
32,"2019-07-02",NA,NA,0
32,"2019-07-03",NA,NA,0
32,"2019-07-04",NA,NA,0
32,"2019-07-27","17:34:19","17:50:04",945
32,"2019-07-28",NA,NA,0
32,"2019-07-29",NA,NA,0
32,"2019-07-30","17:36:44","22:00:00",15796
32,"2019-07-31","18:45:38","22:00:00",11662
32,"2019-08-01","06:00:00","22:00:00",57600
32,"2019-08-02","06:00:00","12:39:08",23948
32,"2019-08-03",NA,NA,0
32,"2019-08-04",NA,NA,0
32,"2019-08-05",NA,NA,0
